time,open,high,low,close,tick_volume,spread,real_volume,utc,jst
1762467540,50447.67,50457.67,50442.67,50450.17,67,1000,0,2025-11-06 20:19:00+00:00,2025-11-07 05:19:00+09:00
1762467600,50450.17,50452.67,50425.17,50427.67,44,1000,0,2025-11-06 20:20:00+00:00,2025-11-07 05:20:00+09:00
1762467660,50425.17,50442.67,50420.17,50432.67,72,1000,0,2025-11-06 20:21:00+00:00,2025-11-07 05:21:00+09:00
1762467720,50432.67,50452.67,50430.17,50450.17,66,1000,0,2025-11-06 20:22:00+00:00,2025-11-07 05:22:00+09:00
1762467780,50450.17,50460.17,50442.67,50455.17,75,1000,0,2025-11-06 20:23:00+00:00,2025-11-07 05:23:00+09:00
1762467840,50455.17,50457.67,50440.17,50455.17,62,1000,0,2025-11-06 20:24:00+00:00,2025-11-07 05:24:00+09:00
1762467900,50455.17,50457.67,50437.67,50452.67,82,1000,0,2025-11-06 20:25:00+00:00,2025-11-07 05:25:00+09:00
1762467960,50452.67,50460.17,50430.17,50432.67,51,1000,0,2025-11-06 20:26:00+00:00,2025-11-07 05:26:00+09:00
1762468020,50435.17,50435.17,50412.67,50420.17,82,1000,0,2025-11-06 20:27:00+00:00,2025-11-07 05:27:00+09:00
1762468080,50420.17,50422.67,50400.17,50410.17,73,1000,0,2025-11-06 20:28:00+00:00,2025-11-07 05:28:00+09:00
1762468140,50410.17,50412.67,50375.17,50377.67,66,1000,0,2025-11-06 20:29:00+00:00,2025-11-07 05:29:00+09:00
1762468200,50380.17,50405.17,50380.17,50390.17,85,1000,0,2025-11-06 20:30:00+00:00,2025-11-07 05:30:00+09:00
1762468260,50390.17,50392.67,50360.17,50365.17,78,1000,0,2025-11-06 20:31:00+00:00,2025-11-07 05:31:00+09:00
1762468320,50365.17,50365.17,50340.17,50365.17,83,1000,0,2025-11-06 20:32:00+00:00,2025-11-07 05:32:00+09:00
1762468380,50362.67,50372.67,50355.17,50365.17,74,1000,0,2025-11-06 20:33:00+00:00,2025-11-07 05:33:00+09:00
1762468440,50365.17,50387.67,50362.67,50385.17,38,1000,0,2025-11-06 20:34:00+00:00,2025-11-07 05:34:00+09:00
1762468500,50387.67,50397.67,50387.67,50395.17,59,1000,0,2025-11-06 20:35:00+00:00,2025-11-07 05:35:00+09:00
1762468560,50395.17,50402.67,50370.17,50375.17,80,1000,0,2025-11-06 20:36:00+00:00,2025-11-07 05:36:00+09:00
1762468620,50375.17,50385.17,50365.17,50365.17,59,1000,0,2025-11-06 20:37:00+00:00,2025-11-07 05:37:00+09:00
1762468680,50367.67,50372.67,50352.67,50355.17,66,1000,0,2025-11-06 20:38:00+00:00,2025-11-07 05:38:00+09:00
1762468740,50355.17,50360.17,50337.67,50337.67,65,1000,0,2025-11-06 20:39:00+00:00,2025-11-07 05:39:00+09:00
1762468800,50337.67,50355.17,50332.67,50335.17,71,1000,0,2025-11-06 20:40:00+00:00,2025-11-07 05:40:00+09:00
1762468860,50332.67,50345.17,50320.17,50325.17,62,1000,0,2025-11-06 20:41:00+00:00,2025-11-07 05:41:00+09:00
1762468920,50325.17,50330.17,50300.17,50305.17,86,1000,0,2025-11-06 20:42:00+00:00,2025-11-07 05:42:00+09:00
1762468980,50307.67,50315.17,50295.17,50315.17,74,1000,0,2025-11-06 20:43:00+00:00,2025-11-07 05:43:00+09:00
1762469040,50315.17,50317.67,50287.67,50297.67,60,1000,0,2025-11-06 20:44:00+00:00,2025-11-07 05:44:00+09:00
1762469100,50297.67,50312.67,50285.17,50292.67,89,1000,0,2025-11-06 20:45:00+00:00,2025-11-07 05:45:00+09:00
1762469160,50295.17,50297.67,50237.67,50245.17,105,1000,0,2025-11-06 20:46:00+00:00,2025-11-07 05:46:00+09:00
1762469220,50245.17,50262.67,50240.17,50255.17,108,1000,0,2025-11-06 20:47:00+00:00,2025-11-07 05:47:00+09:00
1762469280,50255.17,50267.67,50237.67,50252.67,97,1000,0,2025-11-06 20:48:00+00:00,2025-11-07 05:48:00+09:00
1762469340,50247.67,50257.67,50235.17,50235.17,77,1000,0,2025-11-06 20:49:00+00:00,2025-11-07 05:49:00+09:00
1762469400,50237.67,50260.17,50232.67,50260.17,130,1000,0,2025-11-06 20:50:00+00:00,2025-11-07 05:50:00+09:00
1762469460,50260.17,50270.17,50247.67,50255.17,106,1000,0,2025-11-06 20:51:00+00:00,2025-11-07 05:51:00+09:00
1762469520,50252.67,50280.17,50250.17,50267.67,72,1000,0,2025-11-06 20:52:00+00:00,2025-11-07 05:52:00+09:00
1762469580,50255.17,50267.67,50245.17,50260.17,94,1000,0,2025-11-06 20:53:00+00:00,2025-11-07 05:53:00+09:00
1762469640,50260.17,50267.67,50220.17,50225.17,112,1000,0,2025-11-06 20:54:00+00:00,2025-11-07 05:54:00+09:00
1762469700,50215.17,50220.17,50197.67,50220.17,101,1000,0,2025-11-06 20:55:00+00:00,2025-11-07 05:55:00+09:00
1762469760,50215.17,50222.67,50200.17,50200.17,71,1000,0,2025-11-06 20:56:00+00:00,2025-11-07 05:56:00+09:00
1762469820,50200.17,50225.17,50185.17,50217.67,63,1000,0,2025-11-06 20:57:00+00:00,2025-11-07 05:57:00+09:00
1762469880,50215.17,50230.17,50195.17,50205.17,49,1000,0,2025-11-06 20:58:00+00:00,2025-11-07 05:58:00+09:00
1762469940,50202.67,50212.67,50170.17,50207.67,114,1000,0,2025-11-06 20:59:00+00:00,2025-11-07 05:59:00+09:00
1762470000,50205.17,50207.67,50165.17,50190.17,70,1000,0,2025-11-06 21:00:00+00:00,2025-11-07 06:00:00+09:00
1762470060,50195.17,50227.67,50190.17,50220.17,55,1000,0,2025-11-06 21:01:00+00:00,2025-11-07 06:01:00+09:00
1762470120,50222.67,50222.67,50205.17,50210.17,41,1000,0,2025-11-06 21:02:00+00:00,2025-11-07 06:02:00+09:00
1762470180,50210.17,50237.67,50210.17,50222.67,36,1000,0,2025-11-06 21:03:00+00:00,2025-11-07 06:03:00+09:00
1762470240,50222.67,50235.17,50220.17,50232.67,28,1000,0,2025-11-06 21:04:00+00:00,2025-11-07 06:04:00+09:00
1762470300,50230.17,50232.67,50217.67,50222.67,23,1000,0,2025-11-06 21:05:00+00:00,2025-11-07 06:05:00+09:00
1762470360,50222.67,50242.67,50222.67,50242.67,17,1000,0,2025-11-06 21:06:00+00:00,2025-11-07 06:06:00+09:00
1762470420,50242.67,50247.67,50232.67,50247.67,21,1000,0,2025-11-06 21:07:00+00:00,2025-11-07 06:07:00+09:00
1762470480,50245.17,50252.67,50242.67,50247.67,17,1000,0,2025-11-06 21:08:00+00:00,2025-11-07 06:08:00+09:00
1762470540,50245.17,50245.17,50237.67,50237.67,7,1000,0,2025-11-06 21:09:00+00:00,2025-11-07 06:09:00+09:00
1762470600,50237.67,50237.67,50232.67,50237.67,6,1000,0,2025-11-06 21:10:00+00:00,2025-11-07 06:10:00+09:00
1762470660,50237.67,50240.17,50222.67,50222.67,10,1000,0,2025-11-06 21:11:00+00:00,2025-11-07 06:11:00+09:00
1762470720,50220.17,50227.67,50220.17,50227.67,3,1000,0,2025-11-06 21:12:00+00:00,2025-11-07 06:12:00+09:00
1762470780,50227.67,50232.67,50212.67,50217.67,18,1000,0,2025-11-06 21:13:00+00:00,2025-11-07 06:13:00+09:00
1762470840,50215.17,50220.17,50212.67,50217.67,8,1000,0,2025-11-06 21:14:00+00:00,2025-11-07 06:14:00+09:00
1762470900,50217.67,50217.67,50197.67,50197.67,13,1000,0,2025-11-06 21:15:00+00:00,2025-11-07 06:15:00+09:00
1762470960,50197.67,50212.67,50197.67,50212.67,8,1000,0,2025-11-06 21:16:00+00:00,2025-11-07 06:16:00+09:00
1762471020,50212.67,50222.67,50210.17,50222.67,8,1000,0,2025-11-06 21:17:00+00:00,2025-11-07 06:17:00+09:00
1762471080,50222.67,50230.17,50217.67,50217.67,8,1000,0,2025-11-06 21:18:00+00:00,2025-11-07 06:18:00+09:00
1762471140,50217.67,50230.17,50217.67,50230.17,8,1000,0,2025-11-06 21:19:00+00:00,2025-11-07 06:19:00+09:00
1762471200,50235.17,50240.17,50235.17,50235.17,6,1000,0,2025-11-06 21:20:00+00:00,2025-11-07 06:20:00+09:00
1762471260,50230.17,50237.67,50227.67,50237.67,4,1000,0,2025-11-06 21:21:00+00:00,2025-11-07 06:21:00+09:00
1762471320,50240.17,50252.67,50237.67,50247.67,15,1000,0,2025-11-06 21:22:00+00:00,2025-11-07 06:22:00+09:00
1762471380,50250.17,50250.17,50245.17,50245.17,3,1000,0,2025-11-06 21:23:00+00:00,2025-11-07 06:23:00+09:00
1762471440,50245.17,50247.67,50245.17,50245.17,3,1000,0,2025-11-06 21:24:00+00:00,2025-11-07 06:24:00+09:00
1762471500,50245.17,50250.17,50245.17,50245.17,4,1000,0,2025-11-06 21:25:00+00:00,2025-11-07 06:25:00+09:00
1762471560,50245.17,50245.17,50245.17,50245.17,1,1000,0,2025-11-06 21:26:00+00:00,2025-11-07 06:26:00+09:00
1762471620,50245.17,50257.67,50245.17,50257.67,9,1000,0,2025-11-06 21:27:00+00:00,2025-11-07 06:27:00+09:00
1762471680,50257.67,50257.67,50255.17,50257.67,7,1000,0,2025-11-06 21:28:00+00:00,2025-11-07 06:28:00+09:00
1762471740,50257.67,50257.67,50252.67,50252.67,2,1000,0,2025-11-06 21:29:00+00:00,2025-11-07 06:29:00+09:00
1762471800,50252.67,50252.67,50252.67,50252.67,1,1000,0,2025-11-06 21:30:00+00:00,2025-11-07 06:30:00+09:00
1762471860,50252.67,50252.67,50247.67,50247.67,2,1000,0,2025-11-06 21:31:00+00:00,2025-11-07 06:31:00+09:00
1762471920,50247.67,50250.17,50245.17,50245.17,4,1000,0,2025-11-06 21:32:00+00:00,2025-11-07 06:32:00+09:00
1762471980,50245.17,50250.17,50245.17,50250.17,4,1000,0,2025-11-06 21:33:00+00:00,2025-11-07 06:33:00+09:00
1762472040,50250.17,50250.17,50245.17,50245.17,3,1000,0,2025-11-06 21:34:00+00:00,2025-11-07 06:34:00+09:00
1762472100,50245.17,50245.17,50245.17,50245.17,1,1000,0,2025-11-06 21:35:00+00:00,2025-11-07 06:35:00+09:00
1762472160,50245.17,50250.17,50245.17,50250.17,4,1000,0,2025-11-06 21:36:00+00:00,2025-11-07 06:36:00+09:00
1762472220,50250.17,50257.67,50250.17,50255.17,3,1000,0,2025-11-06 21:37:00+00:00,2025-11-07 06:37:00+09:00
1762472280,50257.67,50257.67,50255.17,50255.17,2,1000,0,2025-11-06 21:38:00+00:00,2025-11-07 06:38:00+09:00
1762472340,50255.17,50255.17,50247.67,50247.67,8,1000,0,2025-11-06 21:39:00+00:00,2025-11-07 06:39:00+09:00
1762472400,50250.17,50250.17,50247.67,50250.17,5,1000,0,2025-11-06 21:40:00+00:00,2025-11-07 06:40:00+09:00
1762472460,50250.17,50267.67,50250.17,50262.67,9,1000,0,2025-11-06 21:41:00+00:00,2025-11-07 06:41:00+09:00
1762472520,50262.67,50272.67,50262.67,50272.67,5,1000,0,2025-11-06 21:42:00+00:00,2025-11-07 06:42:00+09:00
1762472580,50270.17,50270.17,50270.17,50270.17,1,1000,0,2025-11-06 21:43:00+00:00,2025-11-07 06:43:00+09:00
1762472640,50270.17,50270.17,50265.17,50267.67,3,1000,0,2025-11-06 21:44:00+00:00,2025-11-07 06:44:00+09:00
1762472700,50267.67,50267.67,50262.67,50262.67,5,1000,0,2025-11-06 21:45:00+00:00,2025-11-07 06:45:00+09:00
1762472760,50262.67,50262.67,50257.67,50257.67,5,1000,0,2025-11-06 21:46:00+00:00,2025-11-07 06:46:00+09:00
1762472820,50257.67,50262.67,50257.67,50262.67,6,1000,0,2025-11-06 21:47:00+00:00,2025-11-07 06:47:00+09:00
1762472880,50262.67,50267.67,50262.67,50262.67,6,1000,0,2025-11-06 21:48:00+00:00,2025-11-07 06:48:00+09:00
1762472940,50262.67,50262.67,50250.17,50257.67,7,1000,0,2025-11-06 21:49:00+00:00,2025-11-07 06:49:00+09:00
1762473000,50255.17,50255.17,50250.17,50250.17,5,1000,0,2025-11-06 21:50:00+00:00,2025-11-07 06:50:00+09:00
1762473060,50250.17,50252.67,50250.17,50252.67,4,1000,0,2025-11-06 21:51:00+00:00,2025-11-07 06:51:00+09:00
1762473120,50252.67,50262.67,50250.17,50260.17,19,1000,0,2025-11-06 21:52:00+00:00,2025-11-07 06:52:00+09:00
1762473180,50262.67,50267.67,50255.17,50265.17,17,1000,0,2025-11-06 21:53:00+00:00,2025-11-07 06:53:00+09:00
1762473240,50267.67,50282.67,50267.67,50282.67,70,1000,0,2025-11-06 21:54:00+00:00,2025-11-07 06:54:00+09:00
1762473300,50282.67,50287.67,50280.17,50282.67,47,1000,0,2025-11-06 21:55:00+00:00,2025-11-07 06:55:00+09:00
1762473360,50282.67,50287.67,50282.67,50282.67,33,1000,0,2025-11-06 21:56:00+00:00,2025-11-07 06:56:00+09:00
1762473420,50285.17,50287.67,50280.17,50282.67,9,1000,0,2025-11-06 21:57:00+00:00,2025-11-07 06:57:00+09:00
1762473480,50277.67,50285.17,50275.17,50285.17,19,1000,0,2025-11-06 21:58:00+00:00,2025-11-07 06:58:00+09:00
1762473540,50282.67,50287.67,50277.67,50282.67,23,1000,0,2025-11-06 21:59:00+00:00,2025-11-07 06:59:00+09:00
1762477200,50230.93,50230.93,50215.93,50223.43,14,1000,0,2025-11-06 23:00:00+00:00,2025-11-07 08:00:00+09:00
1762477260,50223.43,50223.43,50215.93,50215.93,9,1000,0,2025-11-06 23:01:00+00:00,2025-11-07 08:01:00+09:00
1762477320,50215.93,50215.93,50213.43,50215.93,3,1000,0,2025-11-06 23:02:00+00:00,2025-11-07 08:02:00+09:00
1762477380,50215.93,50233.43,50208.43,50208.43,12,1000,0,2025-11-06 23:03:00+00:00,2025-11-07 08:03:00+09:00
1762477440,50210.93,50218.43,50208.43,50218.43,5,1000,0,2025-11-06 23:04:00+00:00,2025-11-07 08:04:00+09:00
1762477500,50218.43,50218.43,50213.43,50213.43,3,1000,0,2025-11-06 23:05:00+00:00,2025-11-07 08:05:00+09:00
1762477560,50215.93,50215.93,50208.43,50208.43,4,1000,0,2025-11-06 23:06:00+00:00,2025-11-07 08:06:00+09:00
1762477620,50208.43,50220.93,50208.43,50220.93,5,1000,0,2025-11-06 23:07:00+00:00,2025-11-07 08:07:00+09:00
1762477680,50225.93,50230.93,50225.93,50228.43,7,1000,0,2025-11-06 23:08:00+00:00,2025-11-07 08:08:00+09:00
1762477740,50228.43,50230.93,50228.43,50228.43,5,1000,0,2025-11-06 23:09:00+00:00,2025-11-07 08:09:00+09:00
1762477800,50228.43,50228.43,50218.43,50220.93,4,1000,0,2025-11-06 23:10:00+00:00,2025-11-07 08:10:00+09:00
1762477860,50220.93,50240.93,50210.93,50235.93,10,1000,0,2025-11-06 23:11:00+00:00,2025-11-07 08:11:00+09:00
1762477920,50238.43,50240.93,50235.93,50235.93,4,1000,0,2025-11-06 23:12:00+00:00,2025-11-07 08:12:00+09:00
1762477980,50235.93,50245.93,50235.93,50245.93,2,1000,0,2025-11-06 23:13:00+00:00,2025-11-07 08:13:00+09:00
1762478040,50245.93,50245.93,50225.93,50225.93,5,1000,0,2025-11-06 23:14:00+00:00,2025-11-07 08:14:00+09:00
1762478100,50228.43,50228.43,50215.93,50225.93,5,1000,0,2025-11-06 23:15:00+00:00,2025-11-07 08:15:00+09:00
1762478160,50228.43,50238.43,50205.93,50205.93,8,1000,0,2025-11-06 23:16:00+00:00,2025-11-07 08:16:00+09:00
1762478220,50208.43,50213.43,50205.93,50205.93,4,1000,0,2025-11-06 23:17:00+00:00,2025-11-07 08:17:00+09:00
1762478280,50210.93,50228.43,50200.93,50210.93,11,1000,0,2025-11-06 23:18:00+00:00,2025-11-07 08:18:00+09:00
1762478340,50210.93,50220.93,50210.93,50220.93,11,1000,0,2025-11-06 23:19:00+00:00,2025-11-07 08:19:00+09:00
1762478400,50220.93,50225.93,50218.43,50223.43,4,1000,0,2025-11-06 23:20:00+00:00,2025-11-07 08:20:00+09:00
1762478460,50223.43,50223.43,50208.43,50208.43,5,1000,0,2025-11-06 23:21:00+00:00,2025-11-07 08:21:00+09:00
1762478520,50210.93,50213.43,50210.93,50210.93,3,1000,0,2025-11-06 23:22:00+00:00,2025-11-07 08:22:00+09:00
1762478580,50210.93,50223.43,50210.93,50223.43,8,1000,0,2025-11-06 23:23:00+00:00,2025-11-07 08:23:00+09:00
1762478640,50223.43,50223.43,50213.43,50213.43,8,1000,0,2025-11-06 23:24:00+00:00,2025-11-07 08:24:00+09:00
1762478700,50213.43,50213.43,50203.43,50203.43,4,1000,0,2025-11-06 23:25:00+00:00,2025-11-07 08:25:00+09:00
1762478760,50208.43,50210.93,50203.43,50208.43,5,1000,0,2025-11-06 23:26:00+00:00,2025-11-07 08:26:00+09:00
1762478820,50208.43,50210.93,50205.93,50210.93,8,1000,0,2025-11-06 23:27:00+00:00,2025-11-07 08:27:00+09:00
1762478880,50210.93,50230.93,50203.43,50230.93,12,1000,0,2025-11-06 23:28:00+00:00,2025-11-07 08:28:00+09:00
1762478940,50230.93,50230.93,50220.93,50220.93,10,1000,0,2025-11-06 23:29:00+00:00,2025-11-07 08:29:00+09:00
1762479000,50223.43,50223.43,50168.43,50175.93,46,1000,0,2025-11-06 23:30:00+00:00,2025-11-07 08:30:00+09:00
1762479060,50175.93,50195.93,50170.93,50175.93,19,1000,0,2025-11-06 23:31:00+00:00,2025-11-07 08:31:00+09:00
1762479120,50175.93,50185.93,50173.43,50185.93,6,1000,0,2025-11-06 23:32:00+00:00,2025-11-07 08:32:00+09:00
1762479180,50185.93,50190.93,50175.93,50183.43,15,1000,0,2025-11-06 23:33:00+00:00,2025-11-07 08:33:00+09:00
1762479240,50183.43,50183.43,50170.93,50175.93,7,1000,0,2025-11-06 23:34:00+00:00,2025-11-07 08:34:00+09:00
1762479300,50173.43,50185.93,50173.43,50175.93,11,1000,0,2025-11-06 23:35:00+00:00,2025-11-07 08:35:00+09:00
1762479360,50173.43,50173.43,50155.93,50158.43,13,1000,0,2025-11-06 23:36:00+00:00,2025-11-07 08:36:00+09:00
1762479420,50150.93,50153.43,50135.93,50143.43,19,1000,0,2025-11-06 23:37:00+00:00,2025-11-07 08:37:00+09:00
1762479480,50143.43,50153.43,50135.93,50143.43,13,1000,0,2025-11-06 23:38:00+00:00,2025-11-07 08:38:00+09:00
1762479540,50143.43,50143.43,50125.93,50138.43,19,1000,0,2025-11-06 23:39:00+00:00,2025-11-07 08:39:00+09:00
1762479600,50128.43,50148.43,50125.93,50130.93,28,1000,0,2025-11-06 23:40:00+00:00,2025-11-07 08:40:00+09:00
1762479660,50130.93,50133.43,50110.93,50123.43,17,1000,0,2025-11-06 23:41:00+00:00,2025-11-07 08:41:00+09:00
1762479720,50125.93,50138.43,50105.93,50125.93,23,1000,0,2025-11-06 23:42:00+00:00,2025-11-07 08:42:00+09:00
1762479780,50125.93,50158.43,50125.93,50158.43,23,1000,0,2025-11-06 23:43:00+00:00,2025-11-07 08:43:00+09:00
1762479840,50158.43,50213.43,50158.43,50200.93,52,1000,0,2025-11-06 23:44:00+00:00,2025-11-07 08:44:00+09:00
1762479900,50195.93,50245.93,50195.93,50208.43,105,1000,0,2025-11-06 23:45:00+00:00,2025-11-07 08:45:00+09:00
1762479960,50213.43,50233.43,50193.43,50205.93,106,1000,0,2025-11-06 23:46:00+00:00,2025-11-07 08:46:00+09:00
1762480020,50205.93,50228.43,50190.93,50210.93,42,1000,0,2025-11-06 23:47:00+00:00,2025-11-07 08:47:00+09:00
1762480080,50210.93,50213.43,50183.43,50188.43,39,1000,0,2025-11-06 23:48:00+00:00,2025-11-07 08:48:00+09:00
1762480140,50188.43,50200.93,50163.43,50168.43,51,1000,0,2025-11-06 23:49:00+00:00,2025-11-07 08:49:00+09:00
1762480200,50168.43,50173.43,50135.93,50153.43,32,1000,0,2025-11-06 23:50:00+00:00,2025-11-07 08:50:00+09:00
1762480260,50153.43,50165.93,50145.93,50163.43,21,1000,0,2025-11-06 23:51:00+00:00,2025-11-07 08:51:00+09:00
1762480320,50165.93,50178.43,50148.43,50150.93,18,1000,0,2025-11-06 23:52:00+00:00,2025-11-07 08:52:00+09:00
1762480380,50158.43,50158.43,50130.93,50143.43,38,1000,0,2025-11-06 23:53:00+00:00,2025-11-07 08:53:00+09:00
1762480440,50145.93,50145.93,50105.93,50105.93,71,1000,0,2025-11-06 23:54:00+00:00,2025-11-07 08:54:00+09:00
1762480500,50110.93,50133.43,50103.43,50133.43,74,1000,0,2025-11-06 23:55:00+00:00,2025-11-07 08:55:00+09:00
1762480560,50128.43,50128.43,50088.43,50093.43,50,1000,0,2025-11-06 23:56:00+00:00,2025-11-07 08:56:00+09:00
1762480620,50098.43,50110.93,50093.43,50108.43,46,1000,0,2025-11-06 23:57:00+00:00,2025-11-07 08:57:00+09:00
1762480680,50105.93,50133.43,50093.43,50108.43,57,1000,0,2025-11-06 23:58:00+00:00,2025-11-07 08:58:00+09:00
1762480740,50110.93,50133.43,50103.43,50108.43,65,1000,0,2025-11-06 23:59:00+00:00,2025-11-07 08:59:00+09:00
1762480800,50108.43,50123.43,50078.43,50083.43,151,1000,0,2025-11-07 00:00:00+00:00,2025-11-07 09:00:00+09:00
1762480860,50085.93,50210.93,50065.93,50200.93,112,1000,0,2025-11-07 00:01:00+00:00,2025-11-07 09:01:00+09:00
1762480920,50198.43,50208.43,50130.93,50148.43,162,1000,0,2025-11-07 00:02:00+00:00,2025-11-07 09:02:00+09:00
1762480980,50158.43,50228.43,50130.93,50218.43,168,1000,0,2025-11-07 00:03:00+00:00,2025-11-07 09:03:00+09:00
1762481040,50220.93,50280.93,50205.93,50255.93,134,1000,0,2025-11-07 00:04:00+00:00,2025-11-07 09:04:00+09:00
1762481100,50258.43,50350.93,50245.93,50345.93,120,1000,0,2025-11-07 00:05:00+00:00,2025-11-07 09:05:00+09:00
1762481160,50333.43,50413.43,50325.93,50413.43,178,1000,0,2025-11-07 00:06:00+00:00,2025-11-07 09:06:00+09:00
1762481220,50410.93,50423.43,50370.93,50373.43,162,1000,0,2025-11-07 00:07:00+00:00,2025-11-07 09:07:00+09:00
1762481280,50373.43,50403.43,50320.93,50335.93,144,1000,0,2025-11-07 00:08:00+00:00,2025-11-07 09:08:00+09:00
1762481340,50335.93,50345.93,50255.93,50268.43,162,1000,0,2025-11-07 00:09:00+00:00,2025-11-07 09:09:00+09:00
1762481400,50280.93,50318.43,50253.43,50268.43,151,1000,0,2025-11-07 00:10:00+00:00,2025-11-07 09:10:00+09:00
1762481460,50268.43,50270.93,50213.43,50233.43,149,1000,0,2025-11-07 00:11:00+00:00,2025-11-07 09:11:00+09:00
1762481520,50233.43,50260.93,50208.43,50220.93,153,1000,0,2025-11-07 00:12:00+00:00,2025-11-07 09:12:00+09:00
1762481580,50215.93,50270.93,50203.43,50255.93,159,1000,0,2025-11-07 00:13:00+00:00,2025-11-07 09:13:00+09:00
1762481640,50258.43,50265.93,50190.93,50203.43,133,1000,0,2025-11-07 00:14:00+00:00,2025-11-07 09:14:00+09:00
1762481700,50208.43,50245.93,50183.43,50208.43,118,1000,0,2025-11-07 00:15:00+00:00,2025-11-07 09:15:00+09:00
1762481760,50208.43,50238.43,50195.93,50203.43,116,1000,0,2025-11-07 00:16:00+00:00,2025-11-07 09:16:00+09:00
1762481820,50200.93,50243.43,50193.43,50193.43,107,1000,0,2025-11-07 00:17:00+00:00,2025-11-07 09:17:00+09:00
1762481880,50198.43,50240.93,50178.43,50193.43,128,1000,0,2025-11-07 00:18:00+00:00,2025-11-07 09:18:00+09:00
1762481940,50185.93,50233.43,50173.43,50208.43,133,1000,0,2025-11-07 00:19:00+00:00,2025-11-07 09:19:00+09:00
1762482000,50205.93,50253.43,50205.93,50238.43,151,1000,0,2025-11-07 00:20:00+00:00,2025-11-07 09:20:00+09:00
1762482060,50233.43,50243.43,50208.43,50213.43,163,1000,0,2025-11-07 00:21:00+00:00,2025-11-07 09:21:00+09:00
1762482120,50213.43,50240.93,50198.43,50225.93,164,1000,0,2025-11-07 00:22:00+00:00,2025-11-07 09:22:00+09:00
1762482180,50223.43,50228.43,50175.93,50183.43,120,1000,0,2025-11-07 00:23:00+00:00,2025-11-07 09:23:00+09:00
1762482240,50185.93,50253.43,50185.93,50248.43,115,1000,0,2025-11-07 00:24:00+00:00,2025-11-07 09:24:00+09:00
1762482300,50233.43,50238.43,50190.93,50193.43,139,1000,0,2025-11-07 00:25:00+00:00,2025-11-07 09:25:00+09:00
1762482360,50193.43,50203.43,50148.43,50173.43,126,1000,0,2025-11-07 00:26:00+00:00,2025-11-07 09:26:00+09:00
1762482420,50178.43,50183.43,50118.43,50133.43,96,1000,0,2025-11-07 00:27:00+00:00,2025-11-07 09:27:00+09:00
1762482480,50135.93,50158.43,50088.43,50103.43,92,1000,0,2025-11-07 00:28:00+00:00,2025-11-07 09:28:00+09:00
1762482540,50103.43,50143.43,50098.43,50133.43,80,1000,0,2025-11-07 00:29:00+00:00,2025-11-07 09:29:00+09:00
1762482600,50133.43,50148.43,50103.43,50133.43,100,1000,0,2025-11-07 00:30:00+00:00,2025-11-07 09:30:00+09:00
1762482660,50130.93,50163.43,50123.43,50135.93,111,1000,0,2025-11-07 00:31:00+00:00,2025-11-07 09:31:00+09:00
1762482720,50138.43,50193.43,50138.43,50188.43,104,1000,0,2025-11-07 00:32:00+00:00,2025-11-07 09:32:00+09:00
1762482780,50183.43,50228.43,50183.43,50218.43,122,1000,0,2025-11-07 00:33:00+00:00,2025-11-07 09:33:00+09:00
1762482840,50223.43,50223.43,50193.43,50205.93,101,1000,0,2025-11-07 00:34:00+00:00,2025-11-07 09:34:00+09:00
1762482900,50205.93,50205.93,50183.43,50198.43,117,1000,0,2025-11-07 00:35:00+00:00,2025-11-07 09:35:00+09:00
1762482960,50203.43,50233.43,50193.43,50203.43,117,1000,0,2025-11-07 00:36:00+00:00,2025-11-07 09:36:00+09:00
1762483020,50198.43,50233.43,50198.43,50223.43,88,1000,0,2025-11-07 00:37:00+00:00,2025-11-07 09:37:00+09:00
1762483080,50223.43,50243.43,50190.93,50190.93,114,1000,0,2025-11-07 00:38:00+00:00,2025-11-07 09:38:00+09:00
1762483140,50188.43,50233.43,50188.43,50233.43,98,1000,0,2025-11-07 00:39:00+00:00,2025-11-07 09:39:00+09:00
1762483200,50233.43,50235.93,50205.93,50215.93,129,1000,0,2025-11-07 00:40:00+00:00,2025-11-07 09:40:00+09:00
1762483260,50213.43,50223.43,50193.43,50193.43,80,1000,0,2025-11-07 00:41:00+00:00,2025-11-07 09:41:00+09:00
1762483320,50193.43,50215.93,50193.43,50203.43,103,1000,0,2025-11-07 00:42:00+00:00,2025-11-07 09:42:00+09:00
1762483380,50203.43,50243.43,50198.43,50233.43,74,1000,0,2025-11-07 00:43:00+00:00,2025-11-07 09:43:00+09:00
1762483440,50228.43,50263.43,50223.43,50255.93,62,1000,0,2025-11-07 00:44:00+00:00,2025-11-07 09:44:00+09:00
1762483500,50258.43,50283.43,50253.43,50263.43,91,1000,0,2025-11-07 00:45:00+00:00,2025-11-07 09:45:00+09:00
1762483560,50263.43,50303.43,50258.43,50283.43,104,1000,0,2025-11-07 00:46:00+00:00,2025-11-07 09:46:00+09:00
1762483620,50288.43,50298.43,50268.43,50268.43,87,1000,0,2025-11-07 00:47:00+00:00,2025-11-07 09:47:00+09:00
1762483680,50268.43,50293.43,50268.43,50268.43,65,1000,0,2025-11-07 00:48:00+00:00,2025-11-07 09:48:00+09:00
1762483740,50268.43,50268.43,50215.93,50235.93,73,1000,0,2025-11-07 00:49:00+00:00,2025-11-07 09:49:00+09:00
